id,type,name,displayName,relApplicationToBusinessCapability,relApplicationToDataObject,relApplicationToITComponent:displayName,relApplicationToITComponent:activeFrom,relApplicationToITComponent:activeUntil,relApplicationToITComponent:costTotalAnnual,relApplicationToITComponent:description,relApplicationToITComponent:obsolescenceRiskComment,relApplicationToITComponent:obsolescenceRiskStatus,relApplicationToITComponent:serviceLevel,relApplicationToITComponent:technicalSuitability,relApplicationToProject,tags:GxP,tags:GD IT Teams,tags:Owned By,tags:Owning Function,tags:Business Domain,tags:Maturity Status,tags:Main Area,tags:PACE,tags:Business Unit,tags:Vendor,tags:LX PS WiP,tags:Region,tags:Other tags,relApplicationToUserGroup,maturityStatus,CMDB_SYS_ID,cmdbBizAppUrl,relToChild,functionalSuitability,technicalSuitability
6d6d2031-3d1e-40cd-af94-ef21da050219,Application,TrakPro,TrakPro,"Real Estate & Facilities Management / Environmental, Health, and Safety (EHS) Management / Human Factors and Ergonomics",,,,,,,,,,,,,,,,,,Real Estate & Facilities Mgmt,,,,,,,Real Estate & Facilities Mgmt,green,,,,,
42acc372-6d1f-42bb-be3b-d276a8f2f577,Application,Transition Analysis (TransChrom),Transition Analysis (TransChrom),IOPS Product Development / Process Monitoring,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
07f59fd0-b6cb-4659-bc65-816b4e280373,Application,Transparency Staging Application,Transparency Staging Application,Maintain and Enhance Ethics & Compliance / Global Transparency and Expansion,,,,,,,,,,,,,,,,,,Law,,,,,,,Law / Regulatory Compliance,,,,,,
715499db-e260-4957-8dbc-d8e417d05d97,Application,Trend Micro,Trend Micro,IOPS Enterprise Support / IT Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484d6278-374f-412e-b1bc-5bfa314f117e,Application,Trend Micro Password Manager,Trend Micro Password Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4aa3fa5f-afe8-453d-876c-76acd7f5eeb7,Application,Trial Grid,Trial Grid,~Biostatistics and Data Management (BDM) / Data Management / Clinical Data Acquisition,,,,,,,,,,,,,,,,,,,,BDM,TrialGrid,,,,BDM,,,,,appropriate,adequate
99de2349-ef75-4cfb-981e-87dc056d1687,Application,Trial Summaries Portal,Trial Summaries Portal,~Regulatory / Clinical Transparency & Trial Disclosure;~Regulatory / Label management,,Okta SSO,,,,,,,,,,,,,,,,,,RA,Informa Business Intelligence,,,,Global Development;Regulatory,,,,,appropriate,adequate
604c8064-7ca8-45e0-8064-0fe457973dcf,Application,TriloDocs,TriloDocs,Collaborations & Touchpoints / GMA / Medical Writing;~Regulatory / Submission development,,Okta SSO,,,,,,,,,,,,,,,,,,RA,TriloDocs,,,,"Medical Writing,Regulatory",,,,,,
0138aec9-b9b1-4737-ae12-6502ac7c0bc9,Application,Tririga Workplace Management,Tririga Workplace Management,Capital Expenditure Requests;IOPS Plant Management / Work Order Management;IOPS Plant Management / Workspace Management;Real Estate & Facilities Management / Continuous Improvement / Integrated Workplace Management,,,,,,,,,,,,,,,,,,Real Estate & Facilities Mgmt,,,,,,,Real Estate & Facilities Mgmt,green,9a9b23addb9493489dd77d568c9619d9,,,appropriate,unreasonable
c37724f8-07ce-45a1-a87b-5f37fbccd17b,Application,Truveta Studio,Truveta Studio,~Global Medical Affairs (GMA) / Health Economics and Outcomes Research (HEOR) / Generate Real World Evidence,,Okta SSO,,,,,,,,,,,,,,,,,,MA,Truveta,,,,,,,,,,
6a3df7a0-be03-45f4-99d0-e9ea77fecbd7,Application,TurningPoint,TurningPoint,"Real Estate & Facilities Management / Environmental, Health, and Safety (EHS) Management / Human Factors and Ergonomics",,,,,,,,,,,,,,,,,,Real Estate & Facilities Mgmt,,,,,,,Real Estate & Facilities Mgmt,green,,,,,
ca9a573a-a3c1-4961-8847-bd37f4cbc167,Application,"UCSC Genome Browser (aka, RUGB)","UCSC Genome Browser (aka, RUGB)",,,,,,,,,,,,,,,R&pD Owned,,,,R&pD IT,,,,,,,,,,,,,
3b33689a-3c2a-4a94-9fe0-9b35f6c8382d,Application,UNICORN,UNICORN,"IOPS Plant Management / Process Control;IOPS Product Development / Data Entry, Collection and Verification;IOPS Product Development / New Modalities Lab Operation;IOPS Product Development / Process Characterization;IOPS Product Development / Technical Transfer;IOPS Quality Assurance / Deviation Management",,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
d9d0e417-6949-4442-91b6-81f99fb0726c,Application,Unicorn (REN),Unicorn (REN),,,,,,,,,,,,,,,,,,,IOPS,,,,,US,,,,,,,,
7e1e6ce0-f4ea-4b19-82d1-bf8d52950087,Application,Unicorn (RHN),Unicorn (RHN),,,,,,,,,,,,,,,,,,,IOPS,,,,,IE,,,,,,,,
0e8f0e1d-10f6-4687-91ec-50c2da5184d3,Application,Unicorn 4.11,Unicorn 4.11,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
31559c81-9be4-4baf-b162-0c1cd9989c2f,Application,Unified Data Gateway - Dremio - IOPS,Unified Data Gateway - Dremio - IOPS,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
e86f1317-fc5b-4aa8-91e0-3adc733ebe8e,Application,Unified Data Platform - Databricks - IOPS,Unified Data Platform - Databricks - IOPS,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
94ffbf3c-a5f7-45b6-899d-24160e4c2c2c,Application,UQube,UQube,~Global Medical Affairs (GMA) / Operations & Execution / Externally Sponsored Research,,,,,,,,,,,,,,,,,,,,MA,,,,,ESR,,,,,appropriate,adequate
069cf955-8807-4e5b-9976-89845406373c,Application,Utilities Data Historian (REN),Utilities Data Historian (REN),IOPS Plant Management / Plant Maintenance,,,,,,,,,,,,,,,,,,IOPS,,,,,US,,,,,,,,
cf7efd85-3cc7-45fc-8433-b9a78d155880,Application,UV Probe (QC),UV Probe (QC),IOPS Quality Control,,,,,,,,,,,,,,,,,,IOPS,,,,,Global,,,,,,,,
23ea1bee-ebb6-4526-a969-c0df36735f3d,Application,UVProbe / Class Agent,UVProbe / Class Agent,IOPS Quality Control,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
118a75a7-bd5b-4002-b2a1-832e5e5e01ea,Application,ValGenesis,ValGenesis,Collaborations & Touchpoints / IOPS (GDS);IOPS Quality Assurance / Validation,,,,,,,,,,,IOPS - GLO E-validation System ValGenesis P2 (CSV),Yes,,,,,,IOPS,,RA,,,Global,Digital Transformation,Regulatory,,,,,appropriate,adequate
32b891e0-a331-42a2-8886-26278cab7139,Application,Vault Autocad Repository,Vault Autocad Repository,"Real Estate & Facilities Management / Engineering, Design and Construction Management / Engineering & Architecture",,,,,,,,,,,,,,,,,,Real Estate & Facilities Mgmt,,,,,,,Real Estate & Facilities Mgmt,green,738cb9c76fdb3a806ea3d4a21c3ee429,,,perfect,adequate
e16b508f-4c0a-4a01-b1b1-2c6574363a46,Application,Veeva - CTMS,Veeva - CTMS,Collaborations & Touchpoints / DO&PM;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Site Monitoring;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Study Execution,Site / Site Monitoring,TE Excursion Bot,,,,,,,,,CTMS Program;SDE - Ingest Zai China Operational Data into ODL,,,,,,,,,DO&PM;ECD;GPS;MA;Quality,Veeva Systems,,,,ECD;Enterprise;Medical Affairs;Quality,,,,,appropriate,adequate
612b5a7b-0bae-42a4-908f-14a4e668b760,Application,Veeva - eTMF (Track),Veeva - eTMF (Track),Collaborations & Touchpoints / DO&PM;Collaborations & Touchpoints / Regulatory (GDS);~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Study Execution;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Study Startup,eTMF / eTMF Document Tracking,Clinical Fin Disclosure Report Bot,,,,,,,,,,,,,,,,,,DO&PM;ECD;Quality;RA,Veeva Systems,,,,Enterprise;Global Clinical Operations Services - Documentation,,,,,appropriate,adequate
612b5a7b-0bae-42a4-908f-14a4e668b760,Application,Veeva - eTMF (Track),Veeva - eTMF (Track),Collaborations & Touchpoints / DO&PM;Collaborations & Touchpoints / Regulatory (GDS);~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Study Execution;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Study Startup,eTMF / eTMF Document Tracking,eTMF Document Mapping (Study ID) Bot,,,,,,,,,,,,,,,,,,DO&PM;ECD;Quality;RA,Veeva Systems,,,,Enterprise;Global Clinical Operations Services - Documentation,,,,,appropriate,adequate
b219706a-e6a0-4092-a74d-9e34d2b07ee9,Application,Veeva - QMOD,Veeva - QMOD,Collaborations & Touchpoints / GD Quality;~GD Quality Operations (GDQ) / Compliance & Regulatory Management / Risk Management;~GD Quality Operations (GDQ) / Production & Operational Quality / Vendor Quality Management;~GD Quality Operations (GDQ) / Quality Management / Audit Management,QMOD;Quality Event Management Data;Report / QMOD Report;Tracker,QA/QE Notificaitons Phase 1 Bot,,,,,,,,,,,,,,,,,,ECD;Quality;RA,,,,,Enterprise;Quality,,,,,appropriate,adequate
b219706a-e6a0-4092-a74d-9e34d2b07ee9,Application,Veeva - QMOD,Veeva - QMOD,Collaborations & Touchpoints / GD Quality;~GD Quality Operations (GDQ) / Compliance & Regulatory Management / Risk Management;~GD Quality Operations (GDQ) / Production & Operational Quality / Vendor Quality Management;~GD Quality Operations (GDQ) / Quality Management / Audit Management,QMOD;Quality Event Management Data;Report / QMOD Report;Tracker,QMOD CAPA Notifications Bot,,,,,,,,,,,,,,,,,,ECD;Quality;RA,,,,,Enterprise;Quality,,,,,appropriate,adequate
229d757d-858f-4c3e-8c58-45270f368bfd,Application,Veeva - RIM Labeling,Veeva - RIM Labeling,~Regulatory / Label management,,,,,,,,,,,,,,,,,,,,RA,,,,,ECD;Quality;Regulatory,,,,,appropriate,adequate
7ccc1300-65c4-4938-8e61-5c3759ec4c0f,Application,Veeva - RIM Registrations,Veeva - RIM Registrations,Collaborations & Touchpoints / Regulatory (GDS);~Regulatory / Health authority content;~Regulatory / Product registrations,,,,,,,,,,,,,,,,,,,,GPS;Quality;RA,,,,,Regulatory,,,,,appropriate,adequate
e491ec0e-9c16-45c0-bd84-3dd4a3cab76c,Application,Veeva - RIM Submissions,Veeva - RIM Submissions,~Regulatory / Submission development,,,,,,,,,,,,,,,,,,,,RA,,,,,Regulatory,,,,,appropriate,adequate
7601d057-5786-46f7-9d70-f53257d3bed2,Application,Veeva - RIM Submissions Archive,Veeva - RIM Submissions Archive,~Regulatory / Regulatory archive,,,,,,,,,,,,,,,,,,,,RA,,,,,Regulatory,,,,,appropriate,adequate
6d6664f2-108d-4080-b78a-7923277f61f0,Application,Veeva - Vault PromoMats,Veeva - Vault PromoMats,Collaborations & Touchpoints / Regulatory (GDS);Foundational Capabilities,,,,,,,,,,,,,,,,,,,,RA,,,,,Regulatory,,,,,appropriate,adequate
d76b9a3c-f779-45f5-959d-74e1bd4f7510,Application,Veeva - Vault RIM,Veeva - Vault RIM,Collaborations & Touchpoints / Regulatory (GDS);~Regulatory / Label management,,,,,,,,,,,,,,,,,,,,BDM;ECD;GPS;RA,Veeva,,,,Regulatory,,,,,appropriate,adequate
cc265854-ad7b-4d00-a608-7cd9e831428d,Application,Veeva Link - Oncology,Veeva Link - Oncology,Collaborations & Touchpoints / External Partners & Vendors,,,,,,,,,,,,,,,,,,,,MA,,,,,Oncology,,,,,appropriate,adequate
cc45fd34-5f32-41a3-ae74-3935a7a79f1d,Application,Veeva Medical CRM Global,Veeva Medical CRM Global,~Global Medical Affairs (GMA) / HCP engagement management,Call Activity;Medical Information,Okta SSO,,,,,,,,,,,,,,,,,,MA,,,,,,,,,,,
cc45fd34-5f32-41a3-ae74-3935a7a79f1d,Application,Veeva Medical CRM Global,Veeva Medical CRM Global,~Global Medical Affairs (GMA) / HCP engagement management,Call Activity;Medical Information,Veeva / Salesforce,,,,,,,,,,,,,,,,,,MA,,,,,,,,,,,
6d5eca47-42ba-4b41-ba40-891fb89800b5,Application,Veeva Medical CRM US,Veeva Medical CRM US,~Global Medical Affairs (GMA) / HCP engagement management,,Okta SSO,,,,,,,,,,,,,,,,,,MA,,,,,"Medical Affairs;Oncology, Immunology, Ophthalmology",,,,,appropriate,adequate
6d5eca47-42ba-4b41-ba40-891fb89800b5,Application,Veeva Medical CRM US,Veeva Medical CRM US,~Global Medical Affairs (GMA) / HCP engagement management,,Veeva / Salesforce,,,,,,,,,,,,,,,,,,MA,,,,,"Medical Affairs;Oncology, Immunology, Ophthalmology",,,,,appropriate,adequate
0fb8c858-2f28-43c9-b713-ecc84c7d1357,Application,Veeva QualityDocs Clinical Review Committee (CRC),Veeva QualityDocs Clinical Review Committee (CRC),Foundational Capabilities,,,,,,,,,,,,,,,,,,,,Quality,,,,,,,,,,,
b3bd9989-6fd7-4925-8c58-b32df0aa50fb,Application,Veeva QualityDocs EDMS,Veeva QualityDocs EDMS,~GD Quality Operations (GDQ) / Quality Management,,,,,,,,,,,,,,,,,,,,Quality,,,,,,,,,,,
fb8b581a-0e81-45a8-9240-c1ba80ed2339,Application,Veeva Vault - RCM,Veeva Vault - RCM,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
8a6da073-5bb6-4fcf-a2db-825e82c075a8,Application,Veeva – MedComms,Veeva – MedComms,~Global Medical Affairs (GMA) / HCP engagement management;~Global Medical Affairs (GMA) / Medical Communications / Medical Inquiry Management;~Global Medical Affairs (GMA) / Operations & Execution / GMA Administration & Business Ops;~Global Medical Affairs (GMA) / Strategic Planning,,Okta SSO,,,,,,,,,,,,,,,,,,MA,,,,,"Medical Affairs;Oncology, Immunology, Ophthalmology, Business Operations, Strategic Planning",,,,,appropriate,adequate
8a6da073-5bb6-4fcf-a2db-825e82c075a8,Application,Veeva – MedComms,Veeva – MedComms,~Global Medical Affairs (GMA) / HCP engagement management;~Global Medical Affairs (GMA) / Medical Communications / Medical Inquiry Management;~Global Medical Affairs (GMA) / Operations & Execution / GMA Administration & Business Ops;~Global Medical Affairs (GMA) / Strategic Planning,,Veeva MedComms,,,,,,,,,,,,,,,,,,MA,,,,,"Medical Affairs;Oncology, Immunology, Ophthalmology, Business Operations, Strategic Planning",,,,,appropriate,adequate
0fe005e0-297f-4a19-a47b-e823047594d6,Application,Velocigene DB,Velocigene DB,,,,,,,,,,,,,,,R&pD Owned,,,,R&pD IT,,,,,,R&pD IT,,,,,,appropriate,unreasonable
1886eeb7-e2a3-445c-af25-51774141b66a,Application,VelocityEHS,VelocityEHS,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
1f8649f3-29ea-41e5-bd47-859158aa6f56,Application,Velociview,Velociview,,,,,,,,,,,,,,,R&pD Owned,,,,R&pD IT,,,,,,R&pD IT,,,,,,,
d9e3f157-4b2e-4518-8000-48a64ea5877f,Application,Verint CCTV system @ REN,Verint CCTV system @ REN,IOPS Plant Management / Badge and Access Management,,,,,,,,,,,,,,,,,,IOPS,,,,,US,,,,,,,,
9e8dbd88-ebd3-4f26-ab7b-2ba243c4dce9,Application,Versatile RRS,Versatile RRS,Manage Records / Record Retention Policies,,,,,,,,,,,,,,,,,,Law,,,,,,,Law / Records Management,,,,Empty,,
582be873-bc65-4560-8163-2e1dd11cb321,Application,Vertex,Vertex 4.4.7,Payroll / Payroll Management,,Oracle eBs Database,,,,,,,,,,,,,,,,G&A IT - Financial Services,,,,,,Business Owned;G&A IT,Financial Services / Accounting,green,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=0a4bda5c87e06518ed31bbff8bbb35c3,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=680531b3871535141db8ca2acebb3555,,perfect,fullyAppropriate
19ced5eb-8530-472a-abd2-2236a7aa492e,Application,Viewglass,Viewglass,Real Estate & Facilities Management / Facilities Operations and Maintenance / Internet of Things (IoT) Data,,,,,,,,,,,,,,,,,,Real Estate & Facilities Mgmt,,,,,,,Real Estate & Facilities Mgmt,green,09db4994dbefa7c4e351fe21399619fb,,,perfect,fullyAppropriate
d7495edc-e3b0-4f70-ab06-06081659a391,Application,Vimeo,Vimeo,IOPS Quality Assurance / Technical Training (Learning Management),,Vimeo Vimeo SaaS Hosting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2577ab73-95a6-49b8-99b1-e24c56274fac,Application,Viper ANLYTX,Viper ANLYTX,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
60b19615-3f57-4c41-919b-0dc7c5e55b9f,Application,Viper ANLYTX RHN,Viper ANLYTX RHN,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
ef965c13-383a-4cb0-a370-a52deee2756b,Application,Viral Next Generation Sequencing (NGS),Viral Next Generation Sequencing (NGS),IOPS Quality Control / QC Virology,,,,,,,,,,,,,,,,,,IOPS,,,,,Global,,,,,,,,
6541cf38-1118-4048-b74b-44ae630217ad,Application,Visitor Management System (VisitorNet),Visitor Management System (VisitorNet),Manage Corporate Security / Physical Security / Travel Security;Manage Corporate Security / Physical Security / Visitor Management,,,,,,,,,,,,,,,,,,Law,,,,,,,Law / Legal Security,yellow,,,,unreasonable,inappropriate
10b3e72f-740c-49f9-a319-6a5f7e07a1ae,Application,VMI Portal,VMI Portal,IOPS Supply Chain Management / Inventory Management,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
811e1dc4-0795-4dbc-9e4a-db31629dda7b,Application,VSP Vision,VSP Vision,Benefits Management,,VSP Vision VSP Vision Application Hosting,,,,,,,,,,,,,,,,G&A IT - Human Resources,,,,,,Business Owned;G&A IT,Human Resources / Total Rewards,green,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=2ee1b357db92db44c9dadda5ca961921,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=b80571b3871535141db8ca2acebb353e,,,
f86e88c1-b7ab-4e49-b3ca-c84cc57487c1,Application,Vsphere,Vsphere,IOPS Enterprise Support / Infrastructure Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a875f075-a60a-4c46-a10d-bc47dc1f7388,Application,Vyond,Vyond,,,GoAnimate Vyond SaaS Hosting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efd4f9a2-b59a-463b-a990-1068ffecf950,Application,WageWorks,WageWorks,Benefits Management,,WageWorks WageWorks Application Hosting,,,,,,,,,,,,,,,,G&A IT - Human Resources,,,,,,Business Owned;G&A IT,Human Resources / Total Rewards,green,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=ac1ee5371ba1245046a7da4cbc4bcb77,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=fc0571b3871535141db8ca2acebb3540,,,
6c57292f-8408-4536-adbc-3017c78ef45d,Application,Wand,Wand,HR Operations Management,,ProUnlimited ProUnlimited Application Hosting,,,,,,,,,,,,,,,,G&A IT - Human Resources,,,,,,Business Owned;G&A IT,Human Resources / NEMO,white,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=cc5b9e5c87e06518ed31bbff8bbb35ef,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=f80571b3871535141db8ca2acebb3541,,,
6fe7d3db-2d57-43ab-8274-ee068f69fcb2,Application,Waters BioAccord Raheen,Waters BioAccord Raheen,IOPS Quality Control,,,,,,,,,,,,,,,,,,IOPS,,,,,IE,,,,,,,,
48777560-67cd-4c5c-ab90-73c653b03103,Application,WCG Safety IAL Portal,WCG Safety IAL Portal,Collaborations & Touchpoints / DO&PM;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Investigator Safety Alerts Management;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Study Startup;~Global Patient Safety (GPS) / Case Evaluation and Reporting / Case Management / Global Safety Database,,Okta SSO,,,,,,,,,,,,,,,,,,DO&PM;GPS,WCG Clinical,,,,"CTM and Global Clinical Operations Services - IAL, Safety",,,,,appropriate,adequate
48777560-67cd-4c5c-ab90-73c653b03103,Application,WCG Safety IAL Portal,WCG Safety IAL Portal,Collaborations & Touchpoints / DO&PM;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Investigator Safety Alerts Management;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Study Startup;~Global Patient Safety (GPS) / Case Evaluation and Reporting / Case Management / Global Safety Database,,Site Feasibility Questionnaire Information Bot,,,,,,,,,,,,,,,,,,DO&PM;GPS,WCG Clinical,,,,"CTM and Global Clinical Operations Services - IAL, Safety",,,,,appropriate,adequate
48777560-67cd-4c5c-ab90-73c653b03103,Application,WCG Safety IAL Portal,WCG Safety IAL Portal,Collaborations & Touchpoints / DO&PM;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Investigator Safety Alerts Management;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Study Startup;~Global Patient Safety (GPS) / Case Evaluation and Reporting / Case Management / Global Safety Database,,WCG Safety Portal,,,,,,,,,,,,,,,,,,DO&PM;GPS,WCG Clinical,,,,"CTM and Global Clinical Operations Services - IAL, Safety",,,,,appropriate,adequate
80fdfcd9-f307-440a-a76d-a251f618c96a,Application,WebFilings (Workiva),WebFilings (Workiva),Consolidations and External Reporting / Corporate Governance,,Ping One SSO,,,,,,,,,,,,,,,,G&A IT - Financial Services,,,,,,Business Owned;G&A IT,Financial Services / Accounting,green,,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=300571b3871535141db8ca2acebb3569,,,
1f93550f-528c-4404-be97-ae3fe8c149b2,Application,Weichert,Weichert,Benefits Management / Relocation,,Weichert Application Hosting,,,,,,,,,Global Benefit Providers,,,,,,,G&A IT - Human Resources,,,,,,Business Owned;G&A IT,Human Resources,green,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=e81ee5371ba1245046a7da4cbc4bcb84,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=f80571b3871535141db8ca2acebb3545,,,
3fa90e2e-1c4e-4b38-8563-726a0ac02364,Application,Weight Watchers,Weight Watchers,Benefits Management,,,,,,,,,,,Workday People Integrations,,,,,,,G&A IT - Human Resources,,,,,,G&A IT,Human Resources / Total Rewards,grey,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=9c050182dbb6a590c10db8f3f3961922,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=f40571b3871535141db8ca2acebb3546,,,
27cef03f-d433-402b-90da-bda27292ab1f,Application,WhatFix,WhatFix,Enable Business Transactions / Manage Contracts / Contract Archival and Maintenance;Enable Business Transactions / Manage Contracts / Manage Contract Templates;Enable Business Transactions / Manage Contracts / Monitor Contracts;Enable Business Transactions / Manage Contracts / Review & Draft Contracts,,Okta SSO,,,,,,,,,Icertis WhatFix Implementation,,,,,,,Law,,,,,,,Law / Contract Management,,,,Empty,,
27cef03f-d433-402b-90da-bda27292ab1f,Application,WhatFix,WhatFix,Enable Business Transactions / Manage Contracts / Contract Archival and Maintenance;Enable Business Transactions / Manage Contracts / Manage Contract Templates;Enable Business Transactions / Manage Contracts / Monitor Contracts;Enable Business Transactions / Manage Contracts / Review & Draft Contracts,,Quicko Technosoft Labs whatfix SaaS Hosting,,,,,,,,,Icertis WhatFix Implementation,,,,,,,Law,,,,,,,Law / Contract Management,,,,Empty,,
